batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,epoch,flops_per_batch,mfu (%),step,train/gradient_norm,train_loss,val_loss
,,,,,,6.617593288421631,86345275932672.0,,0,1726905581568.0,1.1904124021530151,49,62.847084045410156,8.457118034362793,
0.606670081615448,37.24782180786133,2.1835989952087402,4.118005275726318,0.5302565097808838,1.6483423709869385,6.341642379760742,172690551865344.0,,0,1726905581568.0,1.1407727003097534,99,23.887468338012695,4.787904262542725,
0.5670613646507263,3.0193891525268555,0.6275913715362549,1.1662391424179077,0.5381326675415039,1.7634775638580322,8.438421249389648,259035836186624.0,,0,1726905581568.0,1.517953872680664,149,23.012603759765625,4.355652809143066,
0.565428614616394,3.223910093307495,0.6208817958831787,1.1576210260391235,0.5363428592681885,1.768569827079773,10.261740684509277,345381103730688.0,,0,1726905581568.0,1.845943570137024,199,22.928396224975586,4.036999702453613,
,,,,,,9.48654556274414,431726388051968.0,,1,,1.7064967155456543,249,16.98532485961914,2.766611099243164,
0.5582709312438965,11.160510063171387,0.6568114757537842,5.754315376281738,0.11414241790771484,1.7912451028823853,6.217605113983154,518071672373248.0,,1,,1.1184600591659546,299,29.8364200592041,3.069908857345581,
0.5705579519271851,3.1174280643463135,0.6258153915405273,1.173600673675537,0.5332438945770264,1.752670407295227,9.058998107910156,604416990248960.0,,1,,1.629586935043335,349,12.631830215454102,2.3731091022491455,
0.579664409160614,4.045448303222656,0.6583006381988525,1.200697422027588,0.5482652187347412,1.7251360416412354,9.290733337402344,690762207461376.0,,1,,1.6712727546691895,399,8.85770034790039,1.7539663314819336,
,,,,,,8.037062644958496,777107491782656.0,,2,,1.445755124092102,449,10.488934516906738,2.1637346744537354,
0.562181293964386,11.580520629882812,0.6906487941741943,6.655847072601318,0.10376572608947754,1.7787855863571167,8.60457992553711,863452776103936.0,,2,,1.5478435754776,499,10.332470893859863,2.1081085205078125,
0.5734060406684875,3.4495537281036377,0.627985954284668,1.1677137613296509,0.5377910137176514,1.7439647912979126,10.426492691040039,949798060425216.0,,2,,1.875580072402954,549,12.689862251281738,1.8820197582244873,
0.567568302154541,2.3958473205566406,0.6062681674957275,1.1101888418197632,0.5460946559906006,1.7619024515151978,8.00720500946045,1036143344746496.0,,2,,1.440384030342102,599,16.384593963623047,1.7278223037719727,
,,,,,,5.208514213562012,1122488629067776.0,,3,,0.8456472754478455,649,7.8207688331604,1.7877476215362549,
0.5576168894767761,11.123573303222656,0.6245057582855225,6.1635355949401855,0.10132265090942383,1.7933459281921387,6.820417404174805,1208833980497920.0,,3,,1.2268975973129272,699,11.150131225585938,1.686157464981079,
0.5779194831848145,3.2621090412139893,0.6320605278015137,1.1694132089614868,0.5404937267303467,1.7303447723388672,7.156121253967285,1295179197710336.0,,3,,1.2872860431671143,749,6.599116802215576,1.252908706665039,
0.575131893157959,3.006605386734009,0.6393229961395264,1.173783302307129,0.5446686744689941,1.7387315034866333,9.948700904846191,1381524414922752.0,,3,,1.789631962776184,799,9.004013061523438,1.3425242900848389,
0.5721001029014587,3.434025764465332,0.6372528076171875,1.177716851234436,0.5410916805267334,1.747945785522461,26.336755752563477,1467869766352896.0,,3,,4.737613677978516,849,9.252180099487305,1.8505215644836426,
,,,,,,8.454092025756836,1554214983565312.0,,4,,1.5207726955413818,899,13.012964248657227,1.2405157089233398,
0.5604197382926941,11.152888298034668,0.6307218074798584,5.97006893157959,0.10564732551574707,1.784376859664917,5.735787391662598,1640560334995456.0,,4,,1.0317878723144531,949,6.8007683753967285,1.2154436111450195,
0.5743502974510193,3.473689079284668,0.646475076675415,1.1965173482894897,0.540297269821167,1.7410976886749268,7.238234519958496,1726905552207872.0,,4,,1.3020570278167725,999,6.732403755187988,1.0613505840301514,
0.5768032670021057,3.9024417400360107,0.6325187683105469,1.1784892082214355,0.5367200374603271,1.7336933612823486,8.407007217407227,1813250903638016.0,,4,,1.5123028755187988,1049,8.060532569885254,1.2069587707519531,
,,,,,,10.017394065856934,1899596120850432.0,,5,,1.8019890785217285,1099,8.24669361114502,1.3992819786071777,
0.5556991696357727,11.367239952087402,0.6900558471679688,6.611668109893799,0.1043694019317627,1.799534797668457,5.460002422332764,1985941472280576.0,,5,,0.9821779727935791,1149,17.78243637084961,1.71807861328125,
0.5752760767936707,2.664466142654419,0.6213757991790771,1.1282234191894531,0.5507559776306152,1.7382959127426147,8.606322288513184,2072286689492992.0,,5,,1.5481568574905396,1199,12.62175464630127,1.9499948024749756,
0.5708195567131042,3.27947998046875,0.6331002712249756,1.157323956489563,0.5470380783081055,1.7518670558929443,9.531853675842285,2158632040923136.0,,5,,1.7146470546722412,1249,11.452183723449707,4.4908599853515625,
,,,,,,7.737543106079102,2244977258135552.0,,6,,1.3918756246566772,1299,5.294490814208984,1.1832194328308105,
0.5604205131530762,11.28125286102295,0.6464993953704834,6.165746212005615,0.10485339164733887,1.7843743562698364,10.595884323120117,2331322475347968.0,,6,,1.9060511589050293,1349,5.425911903381348,1.054722785949707,
0.5724254250526428,3.2485649585723877,0.6348450183868408,1.1779522895812988,0.5389394760131836,1.7469524145126343,8.889873504638672,2417667960995840.0,,6,,1.5991637706756592,1399,7.447769641876221,1.4165549278259277,
0.5775676369667053,3.38610577583313,0.6432886123657227,1.187942624092102,0.5415148735046387,1.7313989400863647,9.932748794555664,2504013178208256.0,,6,,1.7867624759674072,1449,7.1294684410095215,1.1176292896270752,
